filename,schema_version,date,parliament_no,session_no,period_no,chamber,page_no,proof
2006-09-14,2.1,2006-09-14,41,1,7,REPS,0,0.0
2006-10-09,2.1,2006-10-09,41,1.0,7.0,SENATE,0.0,0.0
2006-10-09,2.1,2006-10-09,41,1,7,REPS,0,0.0
2006-10-10,2.1,2006-10-10,41,1.0,7.0,SENATE,0.0,0.0
2006-10-10,2.1,2006-10-10,41,1,7,REPS,0,0.0
2006-10-11,2.1,2006-10-11,41,1.0,7.0,SENATE,0.0,0.0
2006-10-11,2.1,2006-10-11,41,1,7,REPS,0,0.0
2006-10-12,2.1,2006-10-12,41,1,7,REPS,0,0.0
2006-10-16,2.1,2006-10-16,41,1.0,7.0,SENATE,0.0,0.0
2006-10-16,2.1,2006-10-16,41,1,7,REPS,0,0.0
2006-10-17,2.1,2006-10-17,41,1.0,7.0,SENATE,0.0,0.0
2006-10-17,2.1,2006-10-17,41,1,7,REPS,0,0.0
2006-10-18,2.1,2006-10-18,41,1.0,7.0,SENATE,0.0,0.0
2006-10-18,2.1,2006-10-18,41,1,7,REPS,0,0.0
2006-10-19,2.1,2006-10-19,41,1.0,7.0,SENATE,0.0,0.0
2006-10-19,2.1,2006-10-19,41,1,7,REPS,0,0.0
2006-10-30,2.1,2006-10-30,41,1,7,REPS,0,0.0
2006-10-31,2.1,2006-10-31,41,1,7,REPS,0,0.0
2006-11-01,2.1,2006-11-01,41,1,7,REPS,0,0.0
2006-11-02,2.1,2006-11-02,41,1,7,REPS,0,0.0
2006-11-06,2.1,2006-11-06,41,1.0,7.0,SENATE,0.0,0.0
2006-11-07,2.1,2006-11-07,41,1.0,7.0,SENATE,0.0,0.0
2006-11-08,2.1,2006-11-08,41,1.0,7.0,SENATE,0.0,0.0
2006-11-09,2.1,2006-11-09,41,1.0,7.0,SENATE,0.0,0.0
2006-11-27,2.1,2006-11-27,41,1.0,7.0,SENATE,0.0,0.0
2006-11-27,2.1,2006-11-27,41,1,7,REPS,0,0.0
2006-11-28,2.1,2006-11-28,41,1.0,7.0,SENATE,0.0,0.0
2006-11-28,2.1,2006-11-28,41,1,7,REPS,0,0.0
2006-11-29,2.1,2006-11-29,41,1.0,7.0,SENATE,0.0,0.0
2006-11-29,2.1,2006-11-29,41,1,7,REPS,0,0.0
2006-11-30,2.1,2006-11-30,41,1.0,7.0,SENATE,0.0,0.0
2006-11-30,2.1,2006-11-30,41,1,7,REPS,0,0.0
2006-12-01,2.1,2006-12-01,41,1.0,7.0,SENATE,0.0,0.0
2006-12-04,2.1,2006-12-04,41,1.0,7.0,SENATE,0.0,0.0
2006-12-04,2.1,2006-12-04,41,1,7,REPS,0,0.0
2006-12-05,2.1,2006-12-05,41,1.0,7.0,SENATE,0.0,0.0
2006-12-05,2.1,2006-12-05,41,1,7,REPS,0,0.0
2006-12-06,2.1,2006-12-06,41,1.0,7.0,SENATE,0.0,0.0
2006-12-06,2.1,2006-12-06,41,1,7,REPS,0,0.0
2006-12-07,2.1,2006-12-07,41,1.0,7.0,SENATE,0.0,0.0
2006-12-07,2.1,2006-12-07,41,1,7,REPS,0,0.0
2007-02-06,2.1,2007-02-06,41,1.0,8.0,SENATE,0.0,0.0
2007-02-06,2.1,2007-02-06,41,1,8,REPS,0,0.0
2007-02-07,2.1,2007-02-07,41,1.0,8.0,SENATE,0.0,0.0
2007-02-07,2.1,2007-02-07,41,1,8,REPS,0,0.0
2007-02-08,2.1,2007-02-08,41,1.0,8.0,SENATE,0.0,0.0
2007-02-08,2.1,2007-02-08,41,1,8,REPS,0,0.0
2007-02-12,2.1,2007-02-12,41,1,8,REPS,0,0.0
2007-02-13,2.1,2007-02-13,41,1,8,REPS,0,0.0
2007-02-14,2.1,2007-02-14,41,1,8,REPS,0,0.0
2007-02-15,2.1,2007-02-15,41,1,8,REPS,0,0.0
2007-02-26,2.1,2007-02-26,41,1.0,8.0,SENATE,0.0,0.0
2007-02-26,2.1,2007-02-26,41,1,8,REPS,0,0.0
2007-02-27,2.1,2007-02-27,41,1.0,8.0,SENATE,0.0,0.0
2007-02-27,2.1,2007-02-27,41,1,8,REPS,0,0.0
2007-02-28,2.1,2007-02-28,41,1.0,8.0,SENATE,0.0,0.0
2007-02-28,2.1,2007-02-28,41,1,8,REPS,0,0.0
2007-03-01,2.1,2007-03-01,41,1.0,8.0,SENATE,0.0,0.0
2007-03-01,2.1,2007-03-01,41,1,8,REPS,0,0.0
2007-03-20,2.1,2007-03-20,41,1.0,8.0,SENATE,0.0,0.0
2007-03-20,2.1,2007-03-20,41,1,8,REPS,0,0.0
2007-03-21,2.1,2007-03-21,41,1.0,8.0,SENATE,0.0,
2007-03-21,2.1,2007-03-21,41,1,8,REPS,0,0.0
2007-03-22,2.1,2007-03-22,41,1.0,8.0,SENATE,0.0,0.0
2007-03-22,2.1,2007-03-22,41,1,8,REPS,0,0.0
2007-03-23,2.1,2007-03-23,41,1.0,8.0,SENATE,0.0,0.0
2007-03-26,2.1,2007-03-26,41,1.0,8.0,SENATE,0.0,0.0
2007-03-26,2.1,2007-03-26,41,1,8,REPS,0,0.0
2007-03-27,2.1,2007-03-27,41,1.0,8.0,SENATE,0.0,0.0
2007-03-27,2.1,2007-03-27,41,1,8,REPS,0,0.0
2007-03-28,2.1,2007-03-28,41,1.0,8.0,SENATE,0.0,0.0
2007-03-28,2.1,2007-03-28,41,1,8,REPS,0,0.0
2007-03-29,2.1,2007-03-29,41,1.0,8.0,SENATE,0.0,0.0
2007-03-29,2.1,2007-03-29,41,1,8,REPS,0,0.0
2007-05-08,2.1,2007-05-08,41,1.0,9.0,SENATE,0.0,0.0
2007-05-08,2.1,2007-05-08,41,1,9,REPS,0,1.0
2007-05-09,2.1,2007-05-09,41,1.0,9.0,SENATE,0.0,0.0
2007-05-09,2.1,2007-05-09,41,1,9,REPS,0,0.0
2007-05-10,2.1,2007-05-10,41,1.0,9.0,SENATE,0.0,0.0
2007-05-10,2.1,2007-05-10,41,1,9,REPS,0,0.0
2007-05-21,2.1,2007-05-21,41,1,9,REPS,0,0.0
2007-05-22,2.1,2007-05-22,41,1,9,REPS,0,0.0
2007-05-23,2.1,2007-05-23,41,1,9,REPS,0,0.0
2007-05-24,2.1,2007-05-24,41,1,9,REPS,0,0.0
2007-05-28,2.1,2007-05-28,41,1,9,REPS,0,0.0
2007-05-29,2.1,2007-05-29,41,1,9,REPS,0,0.0
2007-05-30,2.1,2007-05-30,41,1,9,REPS,0,0.0
2007-05-31,2.1,2007-05-31,41,1,9,REPS,0,0.0
2007-06-12,2.1,2007-06-12,41,1.0,9.0,SENATE,0.0,0.0
2007-06-12,2.1,2007-06-12,41,1,9,REPS,0,0.0
2007-06-13,2.1,2007-06-13,41,1.0,9.0,SENATE,0.0,0.0
2007-06-13,2.1,2007-06-13,41,1,9,REPS,0,0.0
2007-06-14,2.1,2007-06-14,41,1.0,9.0,SENATE,0.0,0.0
2007-06-14,2.1,2007-06-14,41,1,9,REPS,0,0.0
2007-06-15,2.1,2007-06-15,41,1.0,9.0,SENATE,0.0,0.0
2007-06-18,2.1,2007-06-18,41,1.0,9.0,SENATE,0.0,0.0
2007-06-18,2.1,2007-06-18,41,1,9,REPS,0,0.0
2007-06-19,2.1,2007-06-19,41,1.0,9.0,SENATE,0.0,0.0
2007-06-19,2.1,2007-06-19,41,1,9,REPS,0,0.0
2007-06-20,2.1,2007-06-20,41,1.0,9.0,SENATE,0.0,0.0
2007-06-20,2.1,2007-06-20,41,1,9,REPS,0,0.0
2007-06-21,2.1,2007-06-21,41,1.0,9.0,SENATE,0.0,0.0
2007-06-21,2.1,2007-06-21,41,1,9,REPS,0,0.0
2007-08-07,2.1,2007-08-07,41,1.0,10.0,SENATE,0.0,0.0
2007-08-07,2.1,2007-08-07,41,1,10,REPS,0,0.0
2007-08-08,2.1,2007-08-08,41,1.0,10.0,SENATE,0.0,1.0
2007-08-08,2.1,2007-08-08,41,1,10,REPS,0,0.0
2007-08-09,2.1,2007-08-09,41,1.0,10.0,SENATE,0.0,0.0
2007-08-09,2.1,2007-08-09,41,1,10,REPS,0,0.0
2007-08-13,2.1,2007-08-13,41,1.0,10.0,SENATE,0.0,0.0
2007-08-13,2.1,2007-08-13,41,1,10,REPS,0,0.0
2007-08-14,2.1,2007-08-14,41,1.0,10.0,SENATE,0.0,0.0
2007-08-14,2.1,2007-08-14,41,1,10,REPS,0,1.0
2007-08-15,2.1,2007-08-15,41,1.0,10.0,SENATE,0.0,0.0
2007-08-15,2.1,2007-08-15,41,1,10,REPS,0,0.0
2007-08-16,2.1,2007-08-16,41,1.0,10.0,SENATE,0.0,0.0
2007-08-16,2.1,2007-08-16,41,1,10,REPS,0,0.0
2007-09-10,2.1,2007-09-10,41,1.0,10.0,SENATE,0.0,0.0
2007-09-11,2.1,2007-09-11,41,1.0,10.0,SENATE,0.0,0.0
2007-09-11,2.1,2007-09-11,41,1,10,REPS,0,0.0
2007-09-12,2.1,2007-09-12,41,1.0,10.0,SENATE,0.0,0.0
2007-09-12,2.1,2007-09-12,41,1,10,REPS,0,0.0
2007-09-13,2.1,2007-09-13,41,1.0,10.0,SENATE,0.0,0.0
2007-09-13,2.1,2007-09-13,41,1,10,REPS,0,0.0
2007-09-17,2.1,2007-09-17,41,1.0,10.0,SENATE,0.0,0.0
2007-09-17,2.1,2007-09-17,41,1,10,REPS,0,0.0
2007-09-18,2.1,2007-09-18,41,1.0,10.0,SENATE,0.0,0.0
2007-09-18,2.1,2007-09-18,41,1,10,REPS,0,0.0
2007-09-19,2.1,2007-09-19,41,1.0,1.0,SENATE,0.0,0.0
2007-09-19,2.1,2007-09-19,41,1,10,REPS,0,0.0
2007-09-20,2.1,2007-09-20,41,1.0,10.0,SENATE,0.0,0.0
2007-09-20,2.1,2007-09-20,41,1,10,REPS,0,0.0
2008-02-12,2.1,2008-02-12,42,1.0,1.0,SENATE,0.0,0.0
2008-02-12,2.1,2008-02-12,42,1,1,REPS,0,0.0
2008-02-13,2.1,2008-02-13,42,1.0,1.0,SENATE,0.0,0.0
2008-02-13,2.1,2008-02-13,42,1,1,REPS,0,0.0
2008-02-14,2.1,2008-02-14,42,1.0,1.0,SENATE,0.0,0.0
2008-02-14,2.1,2008-02-14,42,1,1,REPS,0,0.0
2008-02-18,2.1,2008-02-18,42,1,1,REPS,0,0.0
2008-02-19,2.1,2008-02-19,42,1,1,REPS,0,0.0
2008-02-20,2.1,2008-02-20,42,1,1,REPS,0,0.0
2008-02-21,2.1,2008-02-21,42,1,1,REPS,0,0.0
2008-02-22,2.1,2008-02-22,42,1,1,REPS,0,0.0
2008-03-11,2.1,2008-03-11,42,1.0,1.0,SENATE,0.0,0.0
2008-03-11,2.1,2008-03-11,41,1,1,REPS,0,0.0
2008-03-12,2.1,2008-03-12,42,1.0,1.0,SENATE,0.0,0.0
2008-03-12,2.1,2008-03-12,41,1,1,REPS,0,0.0
2008-03-13,2.1,2008-03-13,42,1.0,1.0,SENATE,0.0,0.0
2008-03-13,2.1,2008-03-13,42,1,1,REPS,0,0.0
2008-03-17,2.1,2008-03-17,42,1.0,1.0,SENATE,0.0,0.0
2008-03-17,2.1,2008-03-17,42,1,1,REPS,0,0.0
2008-03-18,2.1,2008-03-18,42,1.0,1.0,SENATE,0.0,0.0
2008-03-18,2.1,2008-03-18,42,1,1,REPS,0,0.0
2008-03-19,2.1,2008-03-19,42,1,1,REPS,0,0.0
2008-03-20,2.1,2008-03-20,42,1.0,1.0,SENATE,0.0,0.0
2008-03-20,2.1,2008-03-20,42,1,1,REPS,0,0.0
2008-05-13,2.1,2008-05-13,42,1.0,2.0,SENATE,0.0,0.0
2008-05-13,2.1,2008-05-13,41,1,2,REPS,0,0.0
2008-05-14,2.1,2008-05-14,42,1.0,2.0,SENATE,0.0,0.0
2008-05-14,2.1,2008-05-14,41,1,2,REPS,0,0.0
2008-05-15,2.1,2008-05-15,42,1.0,2.0,SENATE,0.0,0.0
2008-05-15,2.1,2008-05-15,42,1,2,REPS,0,0.0
2008-05-26,2.1,2008-05-26,42,1,2,REPS,0,0.0
2008-05-27,2.1,2008-05-27,41,1,2,REPS,0,0.0
2008-05-28,2.1,2008-05-28,42,1,2,REPS,0,0.0
2008-05-29,2.1,2008-05-29,42,1,2,REPS,0,0.0
2008-06-02,2.1,2008-06-02,42,1,2,REPS,0,0.0
2008-06-03,2.1,2008-06-03,42,2,1,REPS,0,0.0
2008-06-04,2.1,2008-06-04,42,1,2,REPS,0,0.0
2008-06-05,2.1,2008-06-05,42,1,2,REPS,0,0.0
2008-06-16,2.1,2008-06-16,42,1.0,2.0,SENATE,0.0,0.0
2008-06-16,2.1,2008-06-16,42,1,2,REPS,0,0.0
2008-06-17,2.1,2008-06-17,42,1.0,2.0,SENATE,0.0,0.0
2008-06-17,2.1,2008-06-17,42,1,2,REPS,0,0.0
2008-06-18,2.1,2008-06-18,42,1.0,2.0,SENATE,0.0,0.0
2008-06-18,2.1,2008-06-18,42,1,2,REPS,0,0.0
2008-06-19,2.1,2008-06-19,42,1.0,2.0,SENATE,0.0,0.0
2008-06-19,2.1,2008-06-19,42,1,2,REPS,0,0.0
2008-06-23,2.1,2008-06-23,42,1.0,2.0,SENATE,0.0,0.0
2008-06-23,2.1,2008-06-23,42,1,2,REPS,0,0.0
2008-06-24,2.1,2008-06-24,42,1.0,2.0,SENATE,0.0,0.0
2008-06-24,2.1,2008-06-24,42,1,2,REPS,0,0.0
2008-06-25,2.1,2008-06-25,42,1.0,2.0,SENATE,0.0,0.0
2008-06-25,2.1,2008-06-25,42,1,2,REPS,0,0.0
2008-06-26,2.1,2008-06-26,42,1.0,2.0,SENATE,0.0,0.0
2008-06-26,2.1,2008-06-26,42,1,2,REPS,0,0.0
2008-08-26,2.1,2008-08-26,42,1.0,3.0,SENATE,0.0,0.0
2008-08-26,2.1,2008-08-26,41,1,3,REPS,0,0.0
2008-08-27,2.1,2008-08-27,42,1.0,3.0,SENATE,0.0,0.0
2008-08-27,2.1,2008-08-27,42,1,3,REPS,0,0.0
2008-08-28,2.1,2008-08-28,42,1.0,3.0,SENATE,0.0,0.0
2008-08-28,2.1,2008-08-28,42,1,3,REPS,0,0.0
2008-09-01,2.1,2008-09-01,42,1.0,3.0,SENATE,0.0,0.0
2008-09-01,2.1,2008-09-01,42,1,3,REPS,0,0.0
2008-09-02,2.1,2008-09-02,42,1.0,3.0,SENATE,0.0,0.0
2008-09-02,2.1,2008-09-02,42,1,3,REPS,0,0.0
2008-09-03,2.1,2008-09-03,42,1.0,3.0,SENATE,0.0,0.0
2008-09-03,2.1,2008-09-03,42,1,3,REPS,0,0.0
2008-09-04,2.1,2008-09-04,42,1.0,3.0,SENATE,0.0,0.0
2008-09-04,2.1,2008-09-04,42,1,3,REPS,0,0.0
2008-09-15,2.1,2008-09-15,42,1.0,3.0,SENATE,0.0,1.0
2008-09-15,2.1,2008-09-15,42,1,3,REPS,0,0.0
2008-09-16,2.1,2008-09-16,42,1.0,3.0,SENATE,0.0,1.0
2008-09-16,2.1,2008-09-16,42,1,3,REPS,0,0.0
2008-09-17,2.1,2008-09-17,42,1.0,3.0,SENATE,0.0,1.0
2008-09-17,2.1,2008-09-17,42,1,3,REPS,0,0.0
2008-09-18,2.1,2008-09-18,42,1.0,3.0,SENATE,0.0,0.0
2008-09-18,2.1,2008-09-18,42,1,3,REPS,0,0.0
2008-09-22,2.1,2008-09-22,42,1.0,3.0,SENATE,0.0,0.0
2008-09-22,2.1,2008-09-22,42,1,3,REPS,0,0.0
2008-09-23,2.1,2008-09-23,42,1.0,3.0,SENATE,0.0,1.0
2008-09-23,2.1,2008-09-23,42,1,3,REPS,0,0.0
2008-09-24,2.1,2008-09-24,42,1.0,3.0,SENATE,0.0,1.0
2008-09-24,2.1,2008-09-24,42,1,3,REPS,0,0.0
2008-09-25,2.1,2008-09-25,42,1.0,3.0,SENATE,0.0,0.0
2008-09-25,2.1,2008-09-25,42,1,3,REPS,0,1.0
2008-10-13,2.1,2008-10-13,42,1.0,3.0,SENATE,0.0,0.0
2008-10-13,2.1,2008-10-13,42,1,3,REPS,0,0.0
2008-10-14,2.1,2008-10-14,42,1.0,3.0,SENATE,0.0,1.0
2008-10-14,2.1,2008-10-14,42,1,3,REPS,0,0.0
2008-10-15,2.1,2008-10-15,42,1.0,3.0,SENATE,0.0,0.0
2008-10-15,2.1,2008-10-15,42,1,3,REPS,0,0.0
2008-10-16,2.1,2008-10-16,42,1.0,3.0,SENATE,0.0,0.0
2008-10-16,2.1,2008-10-16,42,1,3,REPS,0,0.0
2008-10-20,2.1,2008-10-20,42,1,3,REPS,0,0.0
2008-10-21,2.1,2008-10-21,42,1,3,REPS,0,0.0
2008-10-22,2.1,2008-10-22,42,1,3,REPS,0,0.0
2008-10-23,2.1,2008-10-23,42,1,3,REPS,0,1.0
2008-11-10,2.1,2008-11-10,42,1.0,3.0,SENATE,0.0,1.0
2008-11-10,2.1,2008-11-10,42,1,3,REPS,0,0.0
2008-11-11,2.1,2008-11-11,42,1.0,3.0,SENATE,0.0,1.0
2008-11-11,2.1,2008-11-11,42,1,3,REPS,0,0.0
2008-11-12,2.1,2008-11-12,42,1.0,3.0,SENATE,0.0,0.0
2008-11-12,2.1,2008-11-12,42,1,3,REPS,0,1.0
2008-11-13,2.1,2008-11-13,42,1.0,3.0,SENATE,0.0,1.0
2008-11-13,2.1,2008-11-13,42,1,3,REPS,0,0.0
2008-11-24,2.1,2008-11-24,42,1.0,3.0,SENATE,0.0,1.0
2008-11-24,2.1,2008-11-24,42,1,3,REPS,0,0.0
2008-11-25,2.1,2008-11-25,42,1.0,3.0,SENATE,0.0,0.0
2008-11-25,2.1,2008-11-25,42,1,3,REPS,0,0.0
2008-11-26,2.1,2008-11-26,42,1.0,3.0,SENATE,0.0,0.0
2008-11-26,2.1,2008-11-26,42,1,3,REPS,0,0.0
2008-11-27,2.1,2008-11-27,42,1.0,3.0,SENATE,0.0,0.0
2008-11-27,2.1,2008-11-27,42,1,3,REPS,0,0.0
2008-12-01,2.1,2008-12-01,42,1.0,3.0,SENATE,0.0,0.0
2008-12-01,2.1,2008-12-01,42,1,3,REPS,0,0.0
2008-12-02,2.1,2008-12-02,42,1.0,3.0,SENATE,0.0,1.0
2008-12-02,2.1,2008-12-02,42,1,3,REPS,0,0.0
2008-12-03,2.1,2008-12-03,42,1.0,3.0,SENATE,0.0,1.0
2008-12-03,2.1,2008-12-03,42,1,3,REPS,0,0.0
2008-12-04,2.1,2008-12-04,42,1.0,3.0,SENATE,0.0,0.0
2008-12-04,2.1,2008-12-04,42,1,3,REPS,0,0.0
2009-02-03,2.1,2009-02-03,42,1.0,4.0,SENATE,0.0,1.0
2009-02-03,2.1,2009-02-03,42,1,4,REPS,0,0.0
2009-02-04,2.1,2009-02-04,42,1.0,4.0,SENATE,0.0,0.0
2009-02-04,2.1,2009-02-04,42,1,4,REPS,0,0.0
2009-02-05,2.1,2009-02-05,42,1.0,4.0,SENATE,0.0,0.0
2009-02-05,2.1,2009-02-05,42,1,4,REPS,0,0.0
2009-02-09,2.1,2009-02-09,42,1.0,4.0,SENATE,0.0,1.0
2009-02-09,2.1,2009-02-09,42,1,4,REPS,0,0.0
2009-02-10,2.1,2009-02-10,42,1.0,4.0,SENATE,0.0,1.0
2009-02-10,2.1,2009-02-10,42,1,4,REPS,0,0.0
2009-02-11,2.1,2009-02-11,42,1.0,4.0,SENATE,0.0,1.0
2009-02-11,2.1,2009-02-11,42,1,4,REPS,0,0.0
2009-02-12,2.1,2009-02-12,42,1.0,4.0,SENATE,0.0,0.0
2009-02-12,2.1,2009-02-12,42,1,4,REPS,0,0.0
2009-02-23,2.1,2009-02-23,42,1,4,REPS,0,0.0
2009-02-24,2.1,2009-02-24,42,1,4,REPS,0,0.0
2009-02-25,2.1,2009-02-25,42,1,4,REPS,0,0.0
2009-02-26,2.1,2009-02-26,42,1,4,REPS,0,0.0
2009-03-10,2.1,2009-03-10,42,1.0,4.0,SENATE,0.0,0.0
2009-03-10,2.1,2009-03-10,42,1,4,REPS,0,0.0
2009-03-11,2.1,2009-03-11,42,1.0,4.0,SENATE,0.0,0.0
2009-03-11,2.1,2009-03-11,42,1,4,REPS,0,0.0
2009-03-12,2.1,2009-03-12,42,1.0,4.0,SENATE,0.0,0.0
2009-03-12,2.1,2009-03-12,42,1,4,REPS,0,0.0
2009-03-16,2.1,2009-03-16,42,1.0,4.0,SENATE,0.0,0.0
2009-03-16,2.1,2009-03-16,42,1,4,REPS,0,0.0
2009-03-17,2.1,2009-03-17,42,1.0,4.0,SENATE,0.0,0.0
2009-03-17,2.1,2009-03-17,42,1,4,REPS,0,0.0
2009-03-18,2.1,2009-03-18,42,1.0,4.0,SENATE,0.0,0.0
2009-03-18,2.1,2009-03-18,42,1,4,REPS,0,0.0
2009-03-19,2.1,2009-03-19,42,1.0,4.0,SENATE,0.0,0.0
2009-03-19,2.1,2009-03-19,42,1,4,REPS,0,0.0
2009-05-12,2.1,2009-05-12,42,1.0,5.0,SENATE,0.0,0.0
2009-05-12,2.1,2009-05-12,42,1,5,REPS,0,0.0
2009-05-13,2.1,2009-05-13,42,1.0,5.0,SENATE,0.0,0.0
2009-05-13,2.1,2009-05-13,42,1,5,REPS,0,0.0
2009-05-14,2.1,2009-05-14,42,1.0,5.0,SENATE,0.0,1.0
2009-05-14,2.1,2009-05-14,42,1,5,REPS,0,0.0
2009-05-25,2.1,2009-05-25,42,1,5,REPS,0,0.0
2009-05-26,2.1,2009-05-26,42,1,5,REPS,0,0.0
2009-05-27,2.1,2009-05-27,42,1,5,REPS,0,0.0
2009-05-28,2.1,2009-05-28,42,1,5,REPS,0,1.0
2009-06-01,2.1,2009-06-01,42,1,5,REPS,0,0.0
2009-06-02,2.1,2009-06-02,42,1,5,REPS,0,0.0
2009-06-03,2.1,2009-06-04,42,1,5,REPS,0,0.0
2009-06-04,2.1,2009-06-04,42,1,5,REPS,0,0.0
2009-06-15,2.1,2009-06-15,42,1.0,5.0,SENATE,0.0,0.0
2009-06-15,2.1,2009-06-15,42,1,5,REPS,0,1.0
2009-06-16,2.1,2009-06-16,42,1.0,5.0,SENATE,0.0,0.0
2009-06-16,2.1,2009-06-16,42,1,5,REPS,0,1.0
2009-06-17,2.1,2009-06-17,42,1.0,5.0,SENATE,0.0,0.0
2009-06-17,2.1,2009-06-17,42,1,5,REPS,0,0.0
2009-06-18,2.1,2009-06-18,42,1.0,5.0,SENATE,0.0,0.0
2009-06-18,2.1,2009-06-18,42,1,5,REPS,0,1.0
2009-06-22,2.1,2009-06-22,42,1.0,5.0,SENATE,0.0,1.0
2009-06-22,2.1,2009-06-22,42,1,6,REPS,0,0.0
2009-06-23,2.1,2009-06-23,42,1.0,5.0,SENATE,0.0,0.0
2009-06-23,2.1,2009-06-23,42,1,6,REPS,0,0.0
2009-06-24,2.1,2009-06-24,42,1.0,5.0,SENATE,0.0,0.0
2009-06-24,2.1,2009-06-24,42,1,6,REPS,0,0.0
2009-06-25,2.1,2009-06-25,42,1.0,5.0,SENATE,0.0,0.0
2009-06-25,2.1,2009-06-25,42,1,6,REPS,0,0.0
2009-08-11,2.1,2009-08-11,41,1.0,6.0,SENATE,0.0,0.0
2009-08-11,2.1,2009-08-11,42,1,6,REPS,0,0.0
2009-08-12,2.1,2009-08-12,42,1.0,6.0,SENATE,0.0,0.0
2009-08-12,2.1,2009-08-12,42,1,6,REPS,0,1.0
2009-08-13,2.1,2009-08-13,42,1.0,6.0,SENATE,0.0,0.0
2009-08-13,2.1,2009-08-13,42,1,6,REPS,0,1.0
2009-08-17,2.1,2009-08-17,42,1.0,6.0,SENATE,0.0,0.0
2009-08-17,2.1,2009-08-17,42,1,6,REPS,0,0.0
2009-08-18,2.1,2009-08-18,42,1.0,6.0,SENATE,0.0,0.0
2009-08-18,2.1,2009-08-18,42,1,6,REPS,0,0.0
2009-08-19,2.1,2009-08-19,42,1.0,6.0,SENATE,0.0,0.0
2009-08-19,2.1,2009-08-19,42,1,6,REPS,0,0.0
2009-08-20,2.1,2009-08-20,42,1.0,6.0,SENATE,0.0,0.0
2009-08-20,2.1,2009-08-20,42,1,6,REPS,0,0.0
2009-09-07,2.1,2009-09-07,42,1.0,6.0,SENATE,0.0,0.0
2009-09-07,2.1,2009-09-07,42,1,6,REPS,0,0.0
2009-09-08,2.1,2009-09-08,42,1.0,6.0,SENATE,0.0,0.0
2009-09-08,2.1,2009-09-08,42,1,6,REPS,0,1.0
2009-09-09,2.1,2009-09-09,42,1.0,6.0,SENATE,0.0,0.0
2009-09-09,2.1,2009-09-09,42,1,6,REPS,0,0.0
2009-09-10,2.1,2009-09-10,42,1.0,6.0,SENATE,0.0,
2009-09-10,2.1,2009-09-10,42,1,6,REPS,0,0.0
2009-09-14,2.1,2009-09-14,42,1.0,6.0,SENATE,0.0,0.0
2009-09-14,2.1,2009-09-14,42,1,6,REPS,0,0.0
2009-09-15,2.1,2009-09-15,42,1.0,6.0,SENATE,0.0,0.0
2009-09-15,2.1,2009-09-15,42,1,6,REPS,0,0.0
2009-09-16,2.1,2009-09-16,42,1.0,6.0,SENATE,0.0,0.0
2009-09-16,2.1,2009-09-16,42,1,6,REPS,0,0.0
2009-09-17,2.1,2009-09-17,42,1.0,6.0,SENATE,0.0,0.0
2009-09-17,2.1,2009-09-17,42,1,6,REPS,0,0.0
2009-10-19,2.1,2009-10-19,42,1,6,REPS,0,0.0
2009-10-20,2.1,2009-10-20,42,1,6,REPS,0,0.0
2009-10-21,2.1,2009-10-21,42,1,6,REPS,0,0.0
2009-10-22,2.1,2009-10-22,42,1,6,REPS,0,0.0
2009-10-26,2.1,2009-10-26,42,1.0,6.0,SENATE,0.0,0.0
2009-10-26,2.1,2009-10-26,42,1,6,REPS,0,0.0
2009-10-27,2.1,2009-10-27,42,1.0,6.0,SENATE,0.0,0.0
2009-10-27,2.1,2009-10-27,42,1,6,REPS,0,0.0
2009-10-28,2.1,2009-10-28,42,1.0,6.0,SENATE,0.0,0.0
2009-10-28,2.1,2009-10-28,42,1,6,REPS,0,0.0
2009-10-29,2.1,2009-10-29,42,1.0,6.0,SENATE,0.0,0.0
2009-10-29,2.1,2009-10-29,42,1,6,REPS,0,0.0
2009-11-16,2.1,2009-11-16,42,1.0,6.0,SENATE,0.0,0.0
2009-11-16,2.1,2009-11-16,42,1,6,REPS,0,0.0
2009-11-17,2.1,2009-11-17,42,1.0,6.0,SENATE,0.0,0.0
2009-11-17,2.1,2009-11-17,42,1,6,REPS,0,0.0
2009-11-18,2.1,2009-11-18,42,1.0,6.0,SENATE,0.0,0.0
2009-11-18,2.1,2009-11-18,42,1,6,REPS,0,0.0
2009-11-19,2.1,2009-11-19,42,1.0,6.0,SENATE,0.0,0.0
2009-11-19,2.1,2009-11-19,42,1,6,REPS,0,1.0
2009-11-23,2.1,2009-11-23,42,1.0,6.0,SENATE,0.0,0.0
2009-11-23,2.1,2009-11-23,42,1,6,REPS,0,0.0
2009-11-24,2.1,2009-11-24,42,1.0,6.0,SENATE,0.0,0.0
2009-11-24,2.1,2009-11-24,42,1,6,REPS,0,0.0
2009-11-25,2.1,2009-11-25,42,1.0,6.0,SENATE,0.0,0.0
2009-11-25,2.1,2009-11-25,42,1,6,REPS,0,1.0
2009-11-26,2.1,2009-11-26,42,1,6,REPS,0,0.0
2009-11-30,2.1,2009-11-30,42,1.0,6.0,SENATE,0.0,0.0
2010-02-02,2.1,2010-02-02,42,1.0,7.0,SENATE,0.0,0.0
2010-02-02,2.1,2010-02-02,42,1,7,REPS,0,0.0
2010-02-03,2.1,2010-02-03,42,1.0,7.0,SENATE,0.0,0.0
2010-02-03,2.1,2010-02-03,42,1,7,REPS,0,0.0
